X,Y,Year of construction,Living area,Year of reconstruction,Land area,Evaluation,Sales price,No. of toilets and baths,Jordstykke_id,BFEnummer,Kommunekode,Ejendomsnummer,Salgsdato,Distance to coast,Sales price of the neighborhood,Distance to railroad,Distance to stream,Distance to windturbines,Distance to forest,Distance to motorway,Distance to trafficroads,Distance to lake,Energylabel,Energylabel encoded
586446.05,6136072.7,1964,149,1979,580,1800000,2800000,4,489965,2611231,461,100139,2021,5231.180526,44088712.96,939.1701378,814.3000484,3519.934745,256.585416,744.7264445,675.5406348,320.5085412,D,4
592657.25,6143164.57,1989,158,1999,725,1900000,2400000,4,425915,2659677,461,633072,2019,1992.687021,53589470.45,3847.138823,139.1338607,4840.921475,384.0278616,7043.014114,160.7816674,107.5873724,C,5
590613.05,6133595.95,1973,130,1984,788,1350000,2165000,3,423549,2654370,461,161782,2019,8417.068894,43249489.15,273.3837773,207.6412547,3018.626144,162.1228122,881.0421725,114.5026573,369.629421,C,5
583613.74,6133292.89,1971,140,1971,800,1300000,1835000,3,521608,2606293,461,122078,2017,8707.824949,48110543.03,3660.253785,479.9341014,2834.262548,27.94293113,2809.378765,420.7641848,186.2010596,D,4
588823.53,6139275.11,1931,194,1931,361,1800000,2575000,6,433908,5459735,461,314694,2017,2607.856448,66501547.74,290.2503476,626.290444,6596.638919,613.8364431,4463.78168,1102.555457,673.554204,G,1
585335.02,6134729.56,1966,129,1966,812,1350000,2095000,2,500167,2621039,461,188400,2020,6771.749705,49559345.86,2463.847646,474.9856596,2814.724646,421.1346436,955.6927354,640.7981935,660.9221867,D,4
585334.91,6135420.42,1971,143,1971,607,1300000,1850000,4,501318,2622116,461,17320,2021,6108.40279,40370211.33,2165.876843,439.3316284,3481.501413,268.7437129,308.0608414,294.6020037,667.1795998,D,4
585438.8,6133499.88,1972,139,1972,856,1600000,2800000,3,505354,2626685,461,231098,2022,7941.329116,46825706.15,3189.018021,253.5646121,1628.769476,169.9272244,1957.21786,311.7197156,438.2848179,D,4
584171.43,6132066.89,1907,100,1970,690,790000,812000,2,494925,2615320,461,117104,2021,9656.611033,52052824.88,5001.826109,191.979586,1983.239037,70.58079598,3731.196052,18.00272723,281.0421187,E,3
587235.83,6135470.77,1985,165,1985,1153,2300000,3900000,5,491559,2614570,461,610374,2022,5789.06412,62529628.25,540.5503066,31.17237534,2730.165846,88.30364448,479.9563557,45.52501361,451.9471602,C,5
584892.01,6141344.79,1961,145,1961,604,1350000,2600000,3,524808,2618143,461,242367,2022,2240.367775,42301031.16,211.8725773,779.7914737,7476.258178,177.0854195,4900.70794,21.23803823,600.4109494,E,3
587093.5,6134621.19,1962,110,1962,743,1050000,1200000,2,491161,2613922,461,380603,2018,6637.794408,33935363.15,1388.570002,569.5482105,1935.811678,259.5046013,299.9370755,26.96790895,406.2677148,C,5
577789.04,6138684.77,1962,132,1962,919,1050000,675000,2,513163,2632486,461,372384,2017,9689.8511,21673685.54,4024.808911,494.2758344,3710.606991,124.2784201,298.1745702,55.12446948,167.5409601,D,4
592589.12,6143212.68,1987,162,2006,627,1850000,2350000,4,425934,2659667,461,629679,2019,1924.673493,50310764.05,3861.081867,200.0479465,4852.854192,312.0957361,7091.586762,124.4665945,184.1148033,C,5
583268.71,6133327.27,2007,227,2007,1078,3600000,4460000,5,2644900,9845156,461,698244,2017,8821.883907,64714276.07,3461.697242,252.8532337,3161.15161,231.9787857,2864.275434,208.3891392,92.00537865,B,6
585985.56,6139962.84,1922,162,1922,637,2150000,3950000,3,433188,5458497,461,400914,2019,1729.489523,64583193.61,365.7620547,549.8451281,7356.099864,28.15042905,4050.691912,925.1599193,607.7017523,D,4
592139.42,6137708.93,1850,159,1850,2516,1650000,2850000,4,423321,2653184,461,561225,2019,6139.146563,56693192.95,1210.073673,506.8679758,4554.317428,19.42025737,1674.115078,786.3964054,226.9827891,D,4
591725.86,6142815.39,1995,136,1995,787,1700000,2100000,2,425434,2659207,461,643728,2019,2226.501042,31919271.02,3129.613845,543.967648,5739.654162,50.34511878,6760.264605,119.0636831,232.2898175,B,6
588967.1,6137464.1,1967,157,1967,642,2150000,3835000,4,443972,5469285,461,196950,2017,4215.757349,52523982.24,1523.513233,798.9633144,4858.935371,58.43252947,2654.610664,326.11702,259.6632121,D,4
585259.7,6134424.13,1974,178,1974,812,2200000,2975000,5,500208,2621170,461,235573,2017,7086.223312,55487274.36,2690.974373,285.1015912,2549.537788,183.1054136,1247.943729,726.9401162,423.0128265,None,0
588597.65,6142567.78,1961,100,2020,458,960000,1595000,2,445605,5472192,461,441661,2019,664.4121309,37542618.3,2053.903062,417.0612263,8204.194614,214.2340928,7353.425746,409.0729164,242.4110297,D,4
593195.1,6136981.09,1999,190,1999,912,2950000,3150000,4,2302480,8075886,461,658393,2018,7421.325406,43327042.08,1762.424915,130.4831982,3317.581755,96.45893162,1006.523071,163.9649176,97.29930781,C,5
580907.62,6138462.05,1972,173,1975,1378,1700000,2295000,3,513613,2632520,461,180086,2021,6822.708855,46548520.2,2012.413243,392.5511209,2911.373932,78.63452271,510.5436015,565.2566668,335.1201732,D,4
585376.74,6136422.06,1974,130,1974,800,1550000,2140000,3,503360,2624012,461,273068,2018,5145.027564,48454659.03,1825.246637,886.7040752,4313.379863,175.6222521,463.5073485,326.168921,162.4388377,D,4
589897.83,6138897.84,1949,109,1949,567,1500000,3050000,3,438306,5465610,461,355013,2020,3637.492583,52370217.14,370.6466762,490.2074117,6508.29404,384.4627864,3924.294625,384.2644568,428.316034,C,5
589832.97,6141557.23,1948,125,1998,386,1450000,1800000,3,435127,5461816,461,16901,2019,2086.996748,36884731.78,1191.702828,584.0464317,7388.375051,12.01592108,6132.112251,278.4426738,483.4635205,F,2
591116.18,6133835.49,1966,98,1976,718,1050000,1375000,2,424352,2653870,461,104398,2019,8425.58786,46266116.29,798.534064,348.6712388,2616.505421,224.3310077,592.4850982,346.2373213,291.5236802,None,0
589772.57,6139199.7,1953,103,1953,533,1300000,1925000,2,437934,5464696,461,427677,2019,3349.558308,45656137.41,270.9134202,456.9616059,6753.145881,154.3854931,4228.21591,348.8854964,267.0046189,E,3
585053.25,6137397.16,1976,112,1976,784,1450000,2195000,2,502752,2622762,461,501532,2020,4385.066078,57733035.94,964.6583567,712.482138,5315.353923,38.68630949,1473.951809,1244.294004,459.463331,D,4
582545.07,6133300.79,1969,175,1988,810,1750000,2640000,3,487452,2607159,461,240550,2017,9184.741373,47551219.17,3133.240395,446.1226345,2952.153118,80.46178263,3125.482505,388.1602418,431.3410831,D,4
585911.19,6136332.6,1952,95,1952,873,1300000,2245000,2,504008,2623824,461,114938,2020,5074.988911,43006806.68,1414.884255,1173.248374,3972.479817,288.1057278,654.4764054,115.4779562,169.7203079,None,0
587416.61,6138756.57,1907,214,2020,621,3700000,5700000,4,440660,5468536,461,225616,2017,2518.587443,125307636.8,1065.965327,81.91290008,5984.906128,424.9715158,3464.185981,640.0597127,220.1196431,None,0
590879.64,6132884.82,1975,110,1975,719,1150000,1695000,2,423742,2654460,461,468845,2021,9174.922728,40600875.77,71.88904323,659.6982209,2551.726645,100.3868341,1103.321552,273.9377951,619.2689511,C,5
590986.23,6143342.61,1963,116,1963,833,1250000,1595000,3,424956,2658701,461,383068,2021,1427.015591,29830797.97,3285.532393,239.9539113,5878.748346,170.8236197,7415.055502,665.5403718,598.4635561,D,4
585650.65,6133751.67,1969,188,1979,740,2000000,2600000,3,505692,2627059,461,271790,2022,7651.721296,49868863.23,2859.974089,211.1378794,1787.38775,195.3048338,1635.504245,400.1340315,180.3765298,E,3
592533.57,6132471.18,1960,148,1977,2253,1100000,1175000,4,419622,2650465,461,374646,2017,10315.7332,38795779.22,1442.175061,103.5638084,1066.017843,206.5466255,587.1643452,1233.146183,236.7524203,F,2
584068.58,6136619.35,1973,127,1973,1105,1550000,2050000,3,501712,2625099,461,365205,2019,5558.956848,50363129.52,1134.022883,876.2251646,4141.190597,161.3902327,505.5034791,1419.068849,203.3154603,C,5
585755.49,6138062.85,1948,140,2015,683,1750000,2410000,3,504199,2625332,461,415555,2016,3479.352356,46480641.59,543.2392727,145.5305943,5626.06395,83.91504573,2138.567711,398.7391127,168.79075,D,4
592092.55,6140415.16,1978,125,1978,802,1200000,1500000,4,435876,5461862,461,510558,2020,4284.724424,37355507.33,1123.814483,234.2279874,4965.057377,26.55732603,4332.427094,1178.104945,567.9929746,None,0
585403.78,6135480.4,1935,124,1935,585,1550000,3200000,3,501294,2622455,461,136397,2022,6031.018771,41999171.2,2081.570943,476.507538,3524.516386,216.7871163,252.3703338,314.6528355,719.4948345,D,4
593245.93,6143316.86,1965,151,1978,700,1250000,1350000,2,518726,2640995,461,299792,2018,2139.412121,36634308.25,4238.995561,185.4835801,4340.596856,153.4211955,7218.19509,366.1846169,188.862742,D,4
584536.66,6144074.44,1998,174,1998,783,2350000,2465000,4,2516729,8166756,461,660320,2016,3156.359339,30973114.78,2953.98769,120.2554566,7492.934312,41.68027673,7045.884157,750.5320824,108.0720116,B,6
588739.15,6136425.5,1985,93,1985,308,1350000,2300000,2,493457,2612314,461,616844,2021,5093.97459,51975379.6,944.055891,767.9471766,3797.397017,254.6923197,1613.660663,511.7734655,183.2833309,C,5
594250.65,6135370.3,1955,110,1955,794,1050000,1620000,3,421012,2651093,461,411169,2021,9239.51488,35223550.76,3147.923265,276.6909187,1403.850809,159.3413471,252.6901132,297.4743808,285.6490345,None,0
586007.5,6142504.69,1967,110,1967,627,1350000,2225000,3,515627,2637892,461,301037,2022,1318.332551,47542023.63,1791.649423,566.6215507,8681.294606,327.3148779,6501.374901,258.0175101,691.5009693,E,3
578009.74,6139209.54,1954,84,1954,1095,650000,750000,2,513146,2632465,461,285686,2021,9348.382374,24265122.77,4288.020526,142.3581908,4031.706995,96.38019472,847.6118039,441.7896839,108.8846165,D,4
585548.94,6143458.56,1964,110,1977,962,1150000,1760000,2,514470,2640109,461,144535,2019,1990.995584,43039965.65,2424.370607,38.47235108,7813.367945,68.25662239,7006.926209,661.467983,126.2284552,D,4
590994.13,6133001.64,1970,122,1970,821,1400000,2075000,2,424085,2654560,461,205720,2021,9116.351901,45276356.54,222.3716077,681.7829262,2545.954096,107.5816141,1022.190903,169.924771,591.3236265,D,4
585850.37,6134926.94,1985,218,1985,828,2700000,3650000,4,500240,2621375,461,616437,2020,6460.091787,74853258.18,1920.600892,284.54541,2825.188395,404.0180008,523.3351111,991.2324368,417.4406896,C,5
582266.71,6144924.45,2017,145,2017,701,1850000,1352482,4,100000366,100000332,461,703228,2022,5578.89688,27445328.36,4584.469335,457.2425073,7851.762549,315.0674699,7113.69099,52.29902913,29.18191906,A2015,8
586966.12,6134401.63,1969,133,1969,721,1500000,2350000,2,491248,2614163,461,329586,2019,6859.225468,44409149.26,1635.704295,563.0516447,1775.583063,155.9644822,547.6509234,32.4658242,578.2237643,C,5
586002.89,6143931.28,1976,144,1976,763,1400000,1550000,2,515608,2638131,461,462103,2018,1798.469053,37475888.78,3022.654354,432.0851551,7268.776405,353.4176045,7651.694125,1046.376401,244.9608836,C,5
588234.1,6139117.65,1890,89,1989,178,1200000,3187500,2,431248,5452773,461,134963,2021,2408.794568,55920495.07,354.0862597,353.2624319,6363.830357,546.1171963,4246.434551,979.627153,568.2481044,C,5
588578.54,6139155.99,1929,158,1972,398,2750000,3100000,5,443199,5467099,461,314392,2020,2553.096189,64987188.36,259.6086474,609.6712462,6440.772511,690.3764909,4342.578728,999.9908554,695.772245,F,2
588222.44,6139364.03,1903,125,2005,323,1900000,1775000,4,431253,5452642,461,361919,2018,2186.844129,56868990.06,182.8623201,200.7347564,6608.362192,547.0961902,4439.605363,1225.880956,526.7001098,None,0
582372.29,6141226.31,2011,154,2011,820,2250000,3412500,4,100020513,100020315,461,703912,2020,4758.551464,36649680.12,2474.02394,299.7318568,6018.638214,252.2735856,3578.439608,825.1727942,347.6352209,None,0
586900.61,6134157.85,1981,130,1981,731,1700000,2799000,4,505123,2626185,461,545491,2021,7104.757721,51036938.64,1887.844916,627.0663931,1587.034825,221.2912554,799.6959872,81.71976637,682.8146399,C,5
589431.2,6144517.48,1976,110,1976,702,1050000,1450000,2,429041,2664886,461,500420,2022,500.6234883,39059352.35,4015.333675,359.3037207,6462.493364,301.0177334,8999.43758,1570.442027,464.8150953,C,5
595827.69,6132249.2,1877,207,2001,2706,1900000,950000,4,420678,2650861,461,224202,2017,12522.43774,28358908.36,4017.878851,26.32287367,2039.823797,69.13059308,3746.873369,777.4458285,225.7644405,B,6
588286.9,6135796.49,1957,150,1957,800,1500000,3365000,4,493073,2612808,461,93744,2021,5583.406987,46226313.29,179.776423,852.2401348,3078.464509,191.3155451,978.1455689,57.30251865,532.9218918,D,4
588830.69,6136444.59,1985,99,1985,334,1500000,2125000,2,493817,2612265,461,616941,2021,5105.609876,49201759.65,1022.410528,722.0934535,3842.059377,220.4865986,1633.431428,589.6676997,244.7732144,C,5
588701.39,6136466.7,1986,109,1986,292,1350000,2000000,3,493517,2612300,461,616283,2020,5043.011202,48182029.37,946.3832329,773.4742484,3826.780121,221.1040489,1654.428348,461.4638137,127.3974074,C,5
588374.07,6138207,1923,201,1923,742,3500000,4500000,4,442625,5467806,461,302092,2019,3295.431063,65777108.54,1191.000409,463.6862019,5473.038152,406.5394411,3390.198025,60.14241308,448.7635013,D,4
584349.54,6143220.55,1971,156,2022,819,1500000,1930000,3,513864,2639531,461,41329,2019,3097.032046,45351964.53,2142.699418,221.1520019,8360.231325,104.2298882,6198.531176,85.62375373,320.5454554,D,4
587037.15,6137136.18,1972,260,1972,1181,3250000,3150000,3,490976,2609865,461,232507,2019,4123.761936,54224450.01,37.3969567,62.5814741,4406.278005,43.55014811,1959.364555,202.083471,344.4276965,E,3
583884.37,6141665.43,1966,131,1975,777,1450000,2225000,3,523415,2617345,461,140270,2021,3271.717615,40667323.12,1100.723116,578.6802469,7124.438689,421.2842894,4609.176506,93.37586362,460.5694302,E,3
586240.86,6142444.35,1973,176,1973,702,1450000,2325000,5,516010,2638094,461,238203,2020,1081.390708,47228286.35,1908.739421,327.1064238,8715.265526,88.4561405,6543.446555,310.7162632,520.145852,D,4
584655.61,6141909.12,1970,179,1970,903,1700000,2450000,3,524596,2618402,461,274234,2016,2556.31897,42782657.27,796.1025362,612.9535791,7766.887544,141.3405505,5221.820215,170.5846897,356.6913988,D,4
588154.2,6138179.86,1929,156,1975,675,2950000,2995000,3,442129,5471498,461,173616,2017,3244.665622,68180526.88,1252.962125,665.3872654,5422.644094,606.0971814,3319.325598,44.69023419,652.7919596,E,3
584731.24,6137289.83,1978,130,1978,1062,1700000,2175000,4,502677,2622949,461,540481,2017,4637.985572,60123743.33,888.9019011,617.8884088,4976.097332,19.1777783,1324.540708,1395.14743,295.9732275,D,4
583158.57,6142438.88,1997,139,2008,624,1950000,2282000,4,499768,2620797,461,642721,2020,4080.060912,44477551.49,2134.380988,433.0089718,7447.28144,170.5263129,4990.285572,555.620734,383.9848198,C,5
585228.16,6134727.79,1965,110,1965,780,1250000,2875000,4,501400,2621540,461,192505,2021,6802.566368,43250934.35,2557.897424,543.4687246,2845.995594,326.8350838,942.701883,549.4761194,698.1564621,D,4
580295.69,6142569.22,1955,138,1976,788,1150000,1970000,2,506473,2629483,461,310753,2021,6941.737749,36132867.15,4774.183926,345.467095,6877.397859,348.8701468,4523.88944,321.2597266,301.7419295,C,5
594979.67,6138898.54,1933,124,1933,634,870000,800000,2,421630,2651575,461,285422,2022,6834.528576,32506934.08,449.8422607,82.17569321,2272.910216,388.4389977,2580.263886,23.22327982,451.9446809,G,1
585180.81,6143043.35,1963,181,1963,1362,1950000,2600000,5,513956,7040051,461,6809,2018,2250.80869,39951591.02,1934.718284,415.5432879,8297.819499,203.1904597,6458.563515,226.0926856,337.2610858,E,3
587610.83,6135529.18,1964,129,1964,738,1400000,1005000,3,492042,2614269,461,104738,2018,5749.778961,39914725.15,450.4661374,342.2748371,2752.51271,273.6500161,624.351096,58.11512162,682.1235053,F,2
579709.11,6142505.79,1965,135,1965,779,1450000,1660000,2,507883,2630713,461,167705,2022,7521.471062,36405853.16,5319.982443,465.2426104,6813.097271,205.2956271,4458.361279,107.9399874,571.3436021,E,3
585438.74,6142708.3,1962,127,1978,796,1200000,1970000,2,514174,2638685,461,365248,2022,1915.309616,37894009.94,1677.855128,309.3981012,8570.704788,198.6481908,6323.75148,40.81442073,348.1869294,D,4
592121.34,6136429.23,1977,92,1977,791,1250000,1750000,2,422399,2652014,461,506518,2021,6944.905132,45787668.91,1598.633949,244.1765937,3726.01924,138.580394,630.2108185,166.3371476,140.2300941,C,5
594143.54,6132046.91,2000,292,2000,7450,2500000,3600000,4,419745,2650522,461,33067,2016,11577.55999,40118339.08,2768.125998,595.5242747,997.6004287,12.89710433,2251.954004,1652.502733,39.20156119,C,5
586843.21,6136560.95,1913,154,1981,902,2000000,2155000,4,490704,2609765,461,56768,2017,4706.720093,59428069.81,507.3879563,525.7731155,3875.611227,248.4872345,1369.859851,150.2438487,177.187214,E,3
587857.23,6138879.02,1895,231,1895,530,3400000,4600000,5,441717,5468282,461,224946,2018,2488.279701,86908001.55,784.6306626,327.4183587,6103.838672,308.5343777,3833.38913,741.6633172,315.7070097,G,1
585363.14,6139185.92,1921,146,1921,520,1350000,2495000,5,437377,5463850,461,241654,2018,2724.24991,42929110.95,337.8710714,325.5697868,6404.343933,69.07029825,3227.378712,39.32086722,284.6456353,E,3
583744.63,6133156.45,1970,140,1970,1054,1550000,1900000,3,521981,2607418,461,102336,2019,8781.517244,51969059.31,3843.962382,514.0423986,2657.237725,183.1088819,2877.717839,604.5393628,353.4384197,C,5
585540.84,6140452.08,1960,110,1967,656,1300000,1995000,2,437572,5462417,461,370098,2020,1782.884307,46227592.79,567.1243001,374.1803866,7306.88415,95.79495811,4496.611415,682.2528546,283.5876231,E,3
585860.42,6138053.24,1934,117,1967,718,1350000,2495000,2,504046,2625364,461,368670,2021,3448.161148,42885927.78,488.8155325,90.42033621,5581.881347,153.4833206,2150.386539,339.212499,234.6810663,None,0
589360.15,6144505.8,1976,141,2001,703,1400000,1825000,2,429073,2664881,461,500382,2017,572.1244603,45549359.8,3997.422309,406.1454951,6531.127449,267.353184,9014.39727,1544.455627,452.0099341,D,4
587387.5,6137625.45,1931,152,1931,468,2800000,4150000,2,440751,5469792,461,306756,2019,3642.49151,79396162.66,518.0805081,348.136178,4856.868749,354.6114395,2560.092396,488.3142436,273.8209466,E,3
592714.82,6140988.82,2019,168,2019,1007,632500,788850,4,100014654,100015508,461,703131,2019,4114.561848,40088020.94,1910.042935,36.07741122,4453.823138,415.8613289,4867.444114,468.1357248,419.1184259,A2015,8
586155.35,6136586.4,1952,169,1952,970,3000000,3225000,5,489098,2610723,461,216250,2016,4773.199712,56307628.41,1075.946898,981.7321087,4104.07402,504.3339216,1002.241365,107.4731597,456.4826376,D,4
581304.79,6142410.04,1929,196,2010,1295,1550000,2450000,5,507095,2629961,461,328369,2019,5923.060753,30050436.78,3766.826394,325.9793598,6838.762392,207.7922371,4462.927253,35.18028141,256.2246315,C,5
588392.03,6145051.64,1964,162,2020,662,1200000,1300000,3,428992,2665260,461,32249,2018,1619.878314,34108005.48,4537.723729,142.1483778,6203.788286,241.804517,9580.804992,1286.411519,374.9623124,E,3
